,ID,total_sentences_precision,count_ones_precision,count_zeros_precision,precision,total_sentences_recall,count_ones_recall,count_zeros_recall,recall,f1,model,dataset,note_type,prompt
210,63,15,12,3,0.8,7,6,1,0.8571428571428571,0.8275862068965518,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
211,64,1,0,1,0.0,1,0,1,0.0,,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
212,65,10,8,2,0.8,2,1,1,0.5,0.6153846153846154,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
213,66,7,7,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
214,67,5,5,0,1.0,4,3,1,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
215,68,6,5,1,0.8333333333333334,1,1,0,1.0,0.9090909090909092,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
216,69,10,10,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
217,7,6,6,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
218,70,11,11,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
219,71,15,13,2,0.8666666666666667,1,1,0,1.0,0.9285714285714286,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
220,72,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
221,73,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
222,74,16,8,8,0.5,5,2,3,0.4,0.4444444444444445,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
223,75,2,1,1,0.5,1,1,0,1.0,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
224,76,17,17,0,1.0,5,3,2,0.6,0.7499999999999999,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
225,77,5,4,1,0.8,3,2,1,0.6666666666666666,0.7272727272727272,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
226,78,8,6,2,0.75,3,3,0,1.0,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
227,79,10,8,2,0.8,8,7,1,0.875,0.8358208955223881,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
228,8,16,14,2,0.875,8,7,1,0.875,0.875,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
229,80,11,10,1,0.9090909090909092,10,8,2,0.8,0.8510638297872342,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
230,81,4,3,1,0.75,1,1,0,1.0,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
231,82,4,3,1,0.75,3,3,0,1.0,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
232,83,6,6,0,1.0,3,1,2,0.3333333333333333,0.5,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
233,84,9,8,1,0.8888888888888888,2,1,1,0.5,0.64,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
234,85,13,12,1,0.9230769230769232,8,7,1,0.875,0.8983957219251337,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
235,86,4,4,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
236,87,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
237,88,16,16,0,1.0,7,6,1,0.8571428571428571,0.923076923076923,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
238,89,8,8,0,1.0,6,6,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
239,9,6,6,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
240,90,7,6,1,0.8571428571428571,1,1,0,1.0,0.923076923076923,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
241,91,5,5,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
242,92,6,6,0,1.0,4,2,2,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
243,93,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
244,94,3,3,0,1.0,2,1,1,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
245,95,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
246,96,3,2,1,0.6666666666666666,1,1,0,1.0,0.8,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
247,97,7,7,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
248,98,11,11,0,1.0,5,4,1,0.8,0.888888888888889,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
249,99,12,12,0,1.0,7,5,2,0.7142857142857143,0.8333333333333333,GPT4,medalign,nursing_note,PROMPT2_ICL_entailment
0,0,10,10,0,1.0,6,6,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
1,1,6,6,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
2,10,7,7,0,1.0,5,4,1,0.8,0.888888888888889,GPT4,medalign,nursing_note,PROMPT2_entailment
3,100,11,11,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,medalign,nursing_note,PROMPT2_entailment
4,101,6,6,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
5,102,7,7,0,1.0,4,3,1,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
6,103,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
7,104,16,14,2,0.875,15,10,5,0.6666666666666666,0.7567567567567567,GPT4,medalign,nursing_note,PROMPT2_entailment
8,105,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
9,106,5,5,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
10,107,9,9,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
11,108,2,2,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
12,109,7,7,0,1.0,5,5,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
13,11,21,0,21,0.0,1,0,1,0.0,,GPT4,medalign,nursing_note,PROMPT2_entailment
14,110,14,10,4,0.7142857142857143,6,3,3,0.5,0.588235294117647,GPT4,medalign,nursing_note,PROMPT2_entailment
15,111,2,1,1,0.5,1,1,0,1.0,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
16,112,4,4,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
17,113,1,0,1,0.0,1,0,1,0.0,,GPT4,medalign,nursing_note,PROMPT2_entailment
18,114,3,2,1,0.6666666666666666,1,1,0,1.0,0.8,GPT4,medalign,nursing_note,PROMPT2_entailment
19,115,13,12,1,0.9230769230769232,7,4,3,0.5714285714285714,0.7058823529411765,GPT4,medalign,nursing_note,PROMPT2_entailment
20,116,9,8,1,0.8888888888888888,5,4,1,0.8,0.8421052631578948,GPT4,medalign,nursing_note,PROMPT2_entailment
21,117,15,14,1,0.9333333333333332,13,9,4,0.6923076923076923,0.7949526813880127,GPT4,medalign,nursing_note,PROMPT2_entailment
22,118,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
23,119,2,0,2,0.0,2,2,0,1.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
24,12,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
25,120,8,8,0,1.0,7,5,2,0.7142857142857143,0.8333333333333333,GPT4,medalign,nursing_note,PROMPT2_entailment
26,121,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
27,122,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
28,123,4,4,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
29,124,18,16,2,0.8888888888888888,14,11,3,0.7857142857142857,0.8341232227488152,GPT4,medalign,nursing_note,PROMPT2_entailment
30,125,12,11,1,0.9166666666666666,9,9,0,1.0,0.9565217391304348,GPT4,medalign,nursing_note,PROMPT2_entailment
31,126,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
32,127,1,1,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
33,128,4,4,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
34,129,32,31,1,0.96875,20,20,0,1.0,0.984126984126984,GPT4,medalign,nursing_note,PROMPT2_entailment
35,13,7,7,0,1.0,5,5,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
36,130,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
37,131,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
38,132,6,6,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
39,133,11,9,2,0.8181818181818182,14,8,6,0.5714285714285714,0.6728971962616823,GPT4,medalign,nursing_note,PROMPT2_entailment
40,134,5,5,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
41,135,5,5,0,1.0,2,1,1,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
42,136,55,25,30,0.4545454545454545,51,25,26,0.4901960784313725,0.4716981132075472,GPT4,medalign,nursing_note,PROMPT2_entailment
43,137,15,15,0,1.0,6,6,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
44,138,2,1,1,0.5,1,1,0,1.0,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
45,139,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
46,14,18,0,18,0.0,1,0,1,0.0,,GPT4,medalign,nursing_note,PROMPT2_entailment
47,140,4,4,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
48,141,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
49,142,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
50,143,21,0,21,0.0,1,1,0,1.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
51,144,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
52,145,4,4,0,1.0,4,3,1,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
53,146,14,11,3,0.7857142857142857,3,1,2,0.3333333333333333,0.4680851063829786,GPT4,medalign,nursing_note,PROMPT2_entailment
54,147,8,8,0,1.0,6,3,3,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
55,148,10,10,0,1.0,7,7,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
56,149,3,3,0,1.0,1,0,1,0.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
57,15,5,5,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
58,150,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
59,151,13,13,0,1.0,8,6,2,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
60,152,5,5,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
61,153,12,11,1,0.9166666666666666,14,10,4,0.7142857142857143,0.8029197080291971,GPT4,medalign,nursing_note,PROMPT2_entailment
62,154,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
63,155,19,19,0,1.0,14,9,5,0.6428571428571429,0.782608695652174,GPT4,medalign,nursing_note,PROMPT2_entailment
64,156,10,10,0,1.0,1,0,1,0.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
65,157,4,4,0,1.0,3,2,1,0.6666666666666666,0.8,GPT4,medalign,nursing_note,PROMPT2_entailment
66,158,8,8,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
67,159,6,6,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
68,16,12,11,1,0.9166666666666666,3,2,1,0.6666666666666666,0.7719298245614035,GPT4,medalign,nursing_note,PROMPT2_entailment
69,160,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
70,161,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
71,162,8,7,1,0.875,8,8,0,1.0,0.9333333333333332,GPT4,medalign,nursing_note,PROMPT2_entailment
72,163,5,4,1,0.8,3,3,0,1.0,0.888888888888889,GPT4,medalign,nursing_note,PROMPT2_entailment
73,164,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
74,165,6,6,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
75,166,10,9,1,0.9,5,4,1,0.8,0.8470588235294118,GPT4,medalign,nursing_note,PROMPT2_entailment
76,167,14,13,1,0.9285714285714286,2,1,1,0.5,0.65,GPT4,medalign,nursing_note,PROMPT2_entailment
77,168,5,5,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
78,169,12,11,1,0.9166666666666666,9,8,1,0.8888888888888888,0.9025641025641026,GPT4,medalign,nursing_note,PROMPT2_entailment
79,17,2,2,0,1.0,1,0,1,0.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
80,170,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
81,171,11,8,3,0.7272727272727273,7,4,3,0.5714285714285714,0.64,GPT4,medalign,nursing_note,PROMPT2_entailment
82,172,13,12,1,0.9230769230769232,12,7,5,0.5833333333333334,0.7148936170212767,GPT4,medalign,nursing_note,PROMPT2_entailment
83,173,10,10,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
84,174,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
85,175,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
86,176,10,7,3,0.7,3,2,1,0.6666666666666666,0.6829268292682926,GPT4,medalign,nursing_note,PROMPT2_entailment
87,177,8,7,1,0.875,8,6,2,0.75,0.8076923076923077,GPT4,medalign,nursing_note,PROMPT2_entailment
88,178,10,10,0,1.0,10,7,3,0.7,0.8235294117647058,GPT4,medalign,nursing_note,PROMPT2_entailment
89,179,7,4,3,0.5714285714285714,2,1,1,0.5,0.5333333333333333,GPT4,medalign,nursing_note,PROMPT2_entailment
90,18,12,11,1,0.9166666666666666,3,3,0,1.0,0.9565217391304348,GPT4,medalign,nursing_note,PROMPT2_entailment
91,180,9,9,0,1.0,4,3,1,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
92,181,7,7,0,1.0,7,7,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
93,182,3,3,0,1.0,2,1,1,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
94,183,8,8,0,1.0,6,6,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
95,184,12,12,0,1.0,11,11,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
96,185,5,4,1,0.8,3,3,0,1.0,0.888888888888889,GPT4,medalign,nursing_note,PROMPT2_entailment
97,186,4,4,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
98,187,1,1,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
99,188,2,2,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
100,189,12,12,0,1.0,10,7,3,0.7,0.8235294117647058,GPT4,medalign,nursing_note,PROMPT2_entailment
101,19,14,14,0,1.0,7,5,2,0.7142857142857143,0.8333333333333333,GPT4,medalign,nursing_note,PROMPT2_entailment
102,190,4,4,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
103,191,15,15,0,1.0,5,3,2,0.6,0.7499999999999999,GPT4,medalign,nursing_note,PROMPT2_entailment
104,192,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
105,193,6,6,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
106,194,3,3,0,1.0,2,1,1,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
107,195,16,14,2,0.875,10,7,3,0.7,0.7777777777777777,GPT4,medalign,nursing_note,PROMPT2_entailment
108,196,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
109,197,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
110,198,16,16,0,1.0,8,6,2,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
111,199,16,15,1,0.9375,7,7,0,1.0,0.967741935483871,GPT4,medalign,nursing_note,PROMPT2_entailment
112,2,11,9,2,0.8181818181818182,5,5,0,1.0,0.9,GPT4,medalign,nursing_note,PROMPT2_entailment
113,20,6,4,2,0.6666666666666666,2,2,0,1.0,0.8,GPT4,medalign,nursing_note,PROMPT2_entailment
114,200,3,3,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
115,201,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
116,202,2,2,0,1.0,1,0,1,0.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
117,203,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
118,204,16,12,4,0.75,9,6,3,0.6666666666666666,0.7058823529411765,GPT4,medalign,nursing_note,PROMPT2_entailment
119,205,27,15,12,0.5555555555555556,8,3,5,0.375,0.4477611940298507,GPT4,medalign,nursing_note,PROMPT2_entailment
120,206,4,4,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
121,207,10,10,0,1.0,6,6,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
122,208,13,13,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,medalign,nursing_note,PROMPT2_entailment
123,209,6,6,0,1.0,1,0,1,0.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
124,21,5,5,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
125,210,4,4,0,1.0,2,1,1,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
126,211,4,4,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
127,212,7,7,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
128,213,14,14,0,1.0,8,7,1,0.875,0.9333333333333332,GPT4,medalign,nursing_note,PROMPT2_entailment
129,214,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
130,215,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
131,216,5,5,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
132,217,13,11,2,0.8461538461538461,11,7,4,0.6363636363636364,0.7264150943396226,GPT4,medalign,nursing_note,PROMPT2_entailment
133,218,19,19,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
134,219,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
135,22,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
136,220,9,7,2,0.7777777777777778,7,4,3,0.5714285714285714,0.6588235294117646,GPT4,medalign,nursing_note,PROMPT2_entailment
137,221,29,28,1,0.9655172413793104,23,12,11,0.5217391304347826,0.6774193548387096,GPT4,medalign,nursing_note,PROMPT2_entailment
138,222,6,6,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
139,223,3,3,0,1.0,2,1,1,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
140,224,10,10,0,1.0,4,2,2,0.5,0.6666666666666666,GPT4,medalign,nursing_note,PROMPT2_entailment
141,225,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
142,226,14,10,4,0.7142857142857143,5,4,1,0.8,0.7547169811320756,GPT4,medalign,nursing_note,PROMPT2_entailment
143,227,25,0,25,0.0,1,1,0,1.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
144,228,28,24,4,0.8571428571428571,18,16,2,0.8888888888888888,0.8727272727272727,GPT4,medalign,nursing_note,PROMPT2_entailment
145,229,12,12,0,1.0,7,6,1,0.8571428571428571,0.923076923076923,GPT4,medalign,nursing_note,PROMPT2_entailment
146,23,24,23,1,0.9583333333333334,21,10,11,0.4761904761904761,0.636237897648686,GPT4,medalign,nursing_note,PROMPT2_entailment
147,230,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
148,231,13,12,1,0.9230769230769232,13,8,5,0.6153846153846154,0.7384615384615384,GPT4,medalign,nursing_note,PROMPT2_entailment
149,232,9,9,0,1.0,6,2,4,0.3333333333333333,0.5,GPT4,medalign,nursing_note,PROMPT2_entailment
150,233,5,3,2,0.6,4,4,0,1.0,0.7499999999999999,GPT4,medalign,nursing_note,PROMPT2_entailment
151,234,8,8,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
152,235,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
153,236,13,12,1,0.9230769230769232,14,10,4,0.7142857142857143,0.8053691275167787,GPT4,medalign,nursing_note,PROMPT2_entailment
154,237,12,10,2,0.8333333333333334,5,5,0,1.0,0.9090909090909092,GPT4,medalign,nursing_note,PROMPT2_entailment
155,238,9,9,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
156,239,9,9,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
157,24,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
158,240,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
159,241,4,4,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
160,242,13,12,1,0.9230769230769232,2,1,1,0.5,0.6486486486486487,GPT4,medalign,nursing_note,PROMPT2_entailment
161,243,21,21,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,medalign,nursing_note,PROMPT2_entailment
162,244,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
163,245,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
164,246,2,2,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
165,247,7,7,0,1.0,5,5,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
166,248,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
167,249,8,8,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
168,25,48,45,3,0.9375,33,17,16,0.5151515151515151,0.664928292046936,GPT4,medalign,nursing_note,PROMPT2_entailment
169,26,5,5,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
170,27,15,11,4,0.7333333333333333,2,2,0,1.0,0.846153846153846,GPT4,medalign,nursing_note,PROMPT2_entailment
171,28,9,9,0,1.0,4,3,1,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
172,29,6,6,0,1.0,3,2,1,0.6666666666666666,0.8,GPT4,medalign,nursing_note,PROMPT2_entailment
173,3,5,4,1,0.8,2,1,1,0.5,0.6153846153846154,GPT4,medalign,nursing_note,PROMPT2_entailment
174,30,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
175,31,1,1,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
176,32,4,4,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
177,33,9,9,0,1.0,5,4,1,0.8,0.888888888888889,GPT4,medalign,nursing_note,PROMPT2_entailment
178,34,9,9,0,1.0,4,1,3,0.25,0.4,GPT4,medalign,nursing_note,PROMPT2_entailment
179,35,9,9,0,1.0,4,1,3,0.25,0.4,GPT4,medalign,nursing_note,PROMPT2_entailment
180,36,15,10,5,0.6666666666666666,5,4,1,0.8,0.7272727272727272,GPT4,medalign,nursing_note,PROMPT2_entailment
181,37,5,5,0,1.0,3,3,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
182,38,14,12,2,0.8571428571428571,5,2,3,0.4,0.5454545454545455,GPT4,medalign,nursing_note,PROMPT2_entailment
183,39,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
184,4,4,3,1,0.75,3,3,0,1.0,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
185,40,10,10,0,1.0,8,6,2,0.75,0.8571428571428571,GPT4,medalign,nursing_note,PROMPT2_entailment
186,41,1,1,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
187,42,9,8,1,0.8888888888888888,8,5,3,0.625,0.7339449541284404,GPT4,medalign,nursing_note,PROMPT2_entailment
188,43,4,4,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
189,44,4,4,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
190,45,27,1,26,0.037037037037037,1,0,1,0.0,0.0,GPT4,medalign,nursing_note,PROMPT2_entailment
191,46,7,7,0,1.0,5,5,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
192,47,23,23,0,1.0,20,17,3,0.85,0.9189189189189187,GPT4,medalign,nursing_note,PROMPT2_entailment
193,48,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
194,49,4,3,1,0.75,2,1,1,0.5,0.6,GPT4,medalign,nursing_note,PROMPT2_entailment
195,5,17,17,0,1.0,5,4,1,0.8,0.888888888888889,GPT4,medalign,nursing_note,PROMPT2_entailment
196,50,3,3,0,1.0,1,1,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
197,51,3,3,0,1.0,2,2,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
198,52,5,5,0,1.0,4,4,0,1.0,1.0,GPT4,medalign,nursing_note,PROMPT2_entailment
